"","prolific_id","animacy_condtion","frame_content_condition","type","word_col","answers"
"35","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","BRISPY.1.2","0"
"36","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 1","BRISPY.1.3","2"
"37","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 2","BRISPY.2","funny "
"38","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","BRISPY.2.1","1"
"39","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","BRISPY.2.2","0"
"40","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 2","BRISPY.2.3","2"
"41","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 3","BRISPY.3","angry"
"42","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","BRISPY.3.1","1"
"43","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","BRISPY.3.2","1"
"44","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 3","BRISPY.3.3","2"
"45","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 4","BRISPY.4","upset"
"46","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","BRISPY.4.1","1"
"47","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","BRISPY.4.2","1"
"48","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 4","BRISPY.4.3","2"
"49","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 1","SPOOVY.1","nice "
"50","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","SPOOVY.1.1","1"
"51","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","SPOOVY.1.2","0"
"52","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 1","SPOOVY.1.3","2"
"53","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 2","SPOOVY.2","happy"
"54","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","SPOOVY.2.1","1"
"55","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","SPOOVY.2.2","1"
"56","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 2","SPOOVY.2.3","2"
"57","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 3","SPOOVY.3","happy"
"58","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","SPOOVY.3.1","1"
"59","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","SPOOVY.3.2","1"
"60","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 3","SPOOVY.3.3","2"
"61","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 4","SPOOVY.4","cheerful "
"62","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","SPOOVY.4.1","1"
"63","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","SPOOVY.4.2","1"
"64","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 4","SPOOVY.4.3","3"
"65","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 1","GORMY.1","nice"
"66","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","GORMY.1.1","1"
"67","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","GORMY.1.2","0"
"68","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 1","GORMY.1.3","2"
"69","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 2","GORMY.2","nice"
"70","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","GORMY.2.1","1"
"71","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","GORMY.2.2","0"
"72","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 2","GORMY.2.3","1"
"73","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 3","GORMY.3","tiring"
"74","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","GORMY.3.1","1"
"75","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","GORMY.3.2","0"
"76","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 3","GORMY.3.3","1"
"77","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 4","GORMY.4","annoying"
"78","5dc635c5b1cdc24946d210e0","inanimate","lexical","Adjective?","GORMY.4.1","1"
"79","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","GORMY.4.2","0"
"80","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 4","GORMY.4.3","2"
"81","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 1","MODI.1","shoes"
"82","5dc635c5b1cdc24946d210e0","inanimate","lexical","Noun?","MODI.1.1","1"
"83","5dc635c5b1cdc24946d210e0","inanimate","lexical","Count Noun?","MODI.1.2","1"
"84","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 1","MODI.1.3","1"
"85","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 2","MODI.2","mobiles, tissues"
"86","5dc635c5b1cdc24946d210e0","inanimate","lexical","Noun?","MODI.2.1","1"
"87","5dc635c5b1cdc24946d210e0","inanimate","lexical","Count Noun?","MODI.2.2","1"
"88","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 2","MODI.2.3","1"
"89","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 3","MODI.3","tissue, hairclips"
"90","5dc635c5b1cdc24946d210e0","inanimate","lexical","Noun?","MODI.3.1","1"
"91","5dc635c5b1cdc24946d210e0","inanimate","lexical","Count Noun?","MODI.3.2","1"
"92","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 3","MODI.3.3","1"
"93","5dc635c5b1cdc24946d210e0","inanimate","lexical","Guess 4","MODI.4","thoughts"
"94","5dc635c5b1cdc24946d210e0","inanimate","lexical","Noun?","MODI.4.1","1"
"95","5dc635c5b1cdc24946d210e0","inanimate","lexical","Count Noun?","MODI.4.2","1"
"96","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 4","MODI.4.3","1"
"97","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 1","DAXY.1","the name of the thing"
"98","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","DAXY.1.1","0"
"99","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","DAXY.1.2","0"
"100","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","DAXY.1.3","1"
"101","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 2","DAXY.2","not happy"
"102","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","DAXY.2.1","1"
"103","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","DAXY.2.2","1"
"104","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","DAXY.2.3","2"
"105","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 3","DAXY.3","not happy"
"106","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","DAXY.3.1","1"
"107","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","DAXY.3.2","1"
"108","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","DAXY.3.3","2"
"109","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 4","DAXY.4","happy"
"110","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","DAXY.4.1","1"
"111","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","DAXY.4.2","1"
"112","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","DAXY.4.3","1"
"113","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 1","WILPY.1","could mean colour"
"114","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","WILPY.1.1","1"
"115","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","WILPY.1.2","0"
"116","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","WILPY.1.3","1"
"117","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 2","WILPY.2","afraid"
"118","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","WILPY.2.1","1"
"119","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","WILPY.2.2","1"
"120","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","WILPY.2.3","2"
"121","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 3","WILPY.3","afraid"
"122","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","WILPY.3.1","1"
"123","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","WILPY.3.2","1"
"124","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","WILPY.3.3","3"
"125","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 4","WILPY.4","afraid"
"126","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","WILPY.4.1","1"
"127","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","WILPY.4.2","1"
"128","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","WILPY.4.3","4"
"129","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 1","BRISPY.1","its name "
"130","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","BRISPY.1.1","0"
"131","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","BRISPY.1.2","0"
"132","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","BRISPY.1.3","1"
"133","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 2","BRISPY.2","angry"
"134","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","BRISPY.2.1","1"
"135","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","BRISPY.2.2","1"
"136","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","BRISPY.2.3","1"
"137","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 3","BRISPY.3","angry"
"138","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","BRISPY.3.1","1"
"139","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","BRISPY.3.2","1"
"140","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","BRISPY.3.3","4"
"141","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 4","BRISPY.4","angry"
"142","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","BRISPY.4.1","1"
"143","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","BRISPY.4.2","1"
"144","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","BRISPY.4.3","4"
"145","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 1","SPOOVY.1","hungry"
"146","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","SPOOVY.1.1","1"
"147","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","SPOOVY.1.2","0"
"148","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","SPOOVY.1.3","1"
"149","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 2","SPOOVY.2","happy"
"150","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","SPOOVY.2.1","1"
"151","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","SPOOVY.2.2","1"
"152","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","SPOOVY.2.3","2"
"153","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 3","SPOOVY.3","happy"
"154","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","SPOOVY.3.1","1"
"155","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","SPOOVY.3.2","1"
"156","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","SPOOVY.3.3","2"
"157","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 4","SPOOVY.4","happy"
"158","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","SPOOVY.4.1","1"
"159","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","SPOOVY.4.2","1"
"160","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","SPOOVY.4.3","3"
"161","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 1","GORMY.1","its colour"
"162","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","GORMY.1.1","1"
"163","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","GORMY.1.2","0"
"164","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","GORMY.1.3","1"
"165","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 2","GORMY.2","happy"
"166","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","GORMY.2.1","1"
"167","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","GORMY.2.2","1"
"168","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","GORMY.2.3","2"
"169","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 3","GORMY.3","exciting"
"170","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","GORMY.3.1","1"
"171","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","GORMY.3.2","0"
"172","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","GORMY.3.3","2"
"173","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 4","GORMY.4","exciting"
"174","5f7f239e9b204e05b6c36538","inanimate","lexical","Adjective?","GORMY.4.1","1"
"175","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","GORMY.4.2","0"
"176","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","GORMY.4.3","4"
"177","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 1","MODI.1","candy or food"
"178","5f7f239e9b204e05b6c36538","inanimate","lexical","Noun?","MODI.1.1","1"
"179","5f7f239e9b204e05b6c36538","inanimate","lexical","Count Noun?","MODI.1.2","0"
"180","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","MODI.1.3","1"
"181","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 2","MODI.2","could be a cellphone"
"182","5f7f239e9b204e05b6c36538","inanimate","lexical","Noun?","MODI.2.1","1"
"183","5f7f239e9b204e05b6c36538","inanimate","lexical","Count Noun?","MODI.2.2","1"
"184","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","MODI.2.3","1"
"185","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 3","MODI.3","could mean books"
"186","5f7f239e9b204e05b6c36538","inanimate","lexical","Noun?","MODI.3.1","1"
"187","5f7f239e9b204e05b6c36538","inanimate","lexical","Count Noun?","MODI.3.2","1"
"188","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","MODI.3.3","2"
"189","5f7f239e9b204e05b6c36538","inanimate","lexical","Guess 4","MODI.4","it means books"
"190","5f7f239e9b204e05b6c36538","inanimate","lexical","Noun?","MODI.4.1","1"
"191","5f7f239e9b204e05b6c36538","inanimate","lexical","Count Noun?","MODI.4.2","1"
"192","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","MODI.4.3","2"
"193","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 1","DAXY.1","Cool"
"194","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","DAXY.1.1","1"
"195","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","DAXY.1.2","0"
"196","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","DAXY.1.3","1"
"197","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 2","DAXY.2","sad"
"198","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","DAXY.2.1","1"
"199","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","DAXY.2.2","1"
"200","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","DAXY.2.3","2"
"201","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 3","DAXY.3","sad"
"202","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","DAXY.3.1","1"
"203","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","DAXY.3.2","1"
"204","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","DAXY.3.3","1"
"205","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 4","DAXY.4","sad"
"206","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","DAXY.4.1","1"
"207","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","DAXY.4.2","1"
"208","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","DAXY.4.3","2"
"209","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 1","WILPY.1","soft"
"210","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","WILPY.1.1","1"
"211","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","WILPY.1.2","0"
"212","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","WILPY.1.3","1"
"213","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 2","WILPY.2","for, to be used for or by "
"214","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","WILPY.2.1","0"
"215","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","WILPY.2.2","0"
"216","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","WILPY.2.3","[blank]"
"217","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 3","WILPY.3","[blank]"
"218","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","WILPY.3.1","n/a"
"219","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","WILPY.3.2","n/a"
"220","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","WILPY.3.3","1"
"221","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 4","WILPY.4","happy"
"222","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","WILPY.4.1","1"
"223","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","WILPY.4.2","1"
"224","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","WILPY.4.3","1"
"225","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 1","BRISPY.1","interesting"
"226","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","BRISPY.1.1","1"
"227","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","BRISPY.1.2","0"
"228","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","BRISPY.1.3","1"
"229","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 2","BRISPY.2","upset"
"230","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","BRISPY.2.1","1"
"231","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","BRISPY.2.2","1"
"232","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","BRISPY.2.3","1"
"233","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 3","BRISPY.3","upset"
"234","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","BRISPY.3.1","1"
"235","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","BRISPY.3.2","1"
"236","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","BRISPY.3.3","2"
"237","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 4","BRISPY.4","sad"
"238","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","BRISPY.4.1","1"
"239","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","BRISPY.4.2","1"
"240","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","BRISPY.4.3","3"
"241","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 1","SPOOVY.1","nice"
"242","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","SPOOVY.1.1","1"
"243","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","SPOOVY.1.2","0"
"244","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","SPOOVY.1.3","1"
"245","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 2","SPOOVY.2","happy"
"246","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","SPOOVY.2.1","1"
"247","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","SPOOVY.2.2","1"
"248","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","SPOOVY.2.3","1"
"249","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 3","SPOOVY.3","happy"
"250","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","SPOOVY.3.1","1"
"251","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","SPOOVY.3.2","1"
"252","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","SPOOVY.3.3","2"
"253","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 4","SPOOVY.4","Happy"
"254","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","SPOOVY.4.1","1"
"255","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","SPOOVY.4.2","1"
"256","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","SPOOVY.4.3","3"
"257","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 1","GORMY.1","hard"
"258","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","GORMY.1.1","1"
"259","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","GORMY.1.2","0"
"260","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","GORMY.1.3","1"
"261","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 2","GORMY.2","good"
"262","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","GORMY.2.1","1"
"263","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","GORMY.2.2","0"
"264","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","GORMY.2.3","1"
"265","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 3","GORMY.3","Tiresome"
"266","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","GORMY.3.1","1"
"267","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","GORMY.3.2","0"
"268","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","GORMY.3.3","2"
"269","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 4","GORMY.4","Exhuasting"
"270","5f4a5983a08b215d74d2cd99","inanimate","lexical","Adjective?","GORMY.4.1","1"
"271","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","GORMY.4.2","0"
"272","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","GORMY.4.3","2"
"273","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 1","MODI.1","sweets or snacks"
"274","5f4a5983a08b215d74d2cd99","inanimate","lexical","Noun?","MODI.1.1","1"
"275","5f4a5983a08b215d74d2cd99","inanimate","lexical","Count Noun?","MODI.1.2","1"
"276","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","MODI.1.3","1"
"277","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 2","MODI.2","Snacks"
"278","5f4a5983a08b215d74d2cd99","inanimate","lexical","Noun?","MODI.2.1","1"
"279","5f4a5983a08b215d74d2cd99","inanimate","lexical","Count Noun?","MODI.2.2","1"
"280","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","MODI.2.3","1"
"281","5f4a5983a08b215d74d2cd99","inanimate","lexical","Guess 3","MODI.3","Snacks"
"282","5f4a5983a08b215d74d2cd99","inanimate","lexical","Noun?","MODI.3.1","1"
"283","5f4a5983a08b215d74d2cd99","inanimate","lexical","Count Noun?","MODI.3.2","1"
"284","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","MODI.3.3","1"
