"","prolific_id","animacy_condtion","frame_content_condition","word_col","Emotion Adj?-Conserv","Confidence"
"365","5b8846224cdb3d00017f2abb","animate","bleached","DAXY","1","2"
"366","5b8846224cdb3d00017f2abb","animate","bleached","WILPY","1","2"
"367","5b8846224cdb3d00017f2abb","animate","bleached","SPOOVY","1","2"
"368","5b8846224cdb3d00017f2abb","animate","bleached","TROBY","1","2"
"369","5b8846224cdb3d00017f2abb","animate","bleached","BRISPY","1","3"
"370","5f99a931a1794a03fbf21ffe","animate","bleached","WILPY","1","1"
"371","5f99a931a1794a03fbf21ffe","animate","bleached","BRISPY","1","2"
"372","610868591e728ebd73443176","animate","bleached","DAXY","1","2"
"373","610868591e728ebd73443176","animate","bleached","WILPY","1","1"
"374","610868591e728ebd73443176","animate","bleached","SPOOVY","1","3"
"375","610868591e728ebd73443176","animate","bleached","TROBY","1","2"
"376","610868591e728ebd73443176","animate","bleached","BRISPY","1","3"
"377","610868591e728ebd73443176","animate","bleached","LARPY","1","1"
"378","5d5361322272e10001044841","animate","bleached","DAXY","1","2"
"379","5d5361322272e10001044841","animate","bleached","WILPY","1","2"
"380","5d5361322272e10001044841","animate","bleached","SPOOVY","1","2"
"381","5d5361322272e10001044841","animate","bleached","TROBY","1","2"
"382","5d5361322272e10001044841","animate","bleached","BRISPY","1","2"
"383","5d5361322272e10001044841","animate","bleached","LARPY","1","1"
"384","5c87b944faadd80015a71576","animate","bleached","DAXY","1","2"
"385","5c87b944faadd80015a71576","animate","bleached","WILPY","1","1"
"386","5c87b944faadd80015a71576","animate","bleached","SPOOVY","1","1"
"387","5c87b944faadd80015a71576","animate","bleached","TROBY","1","1"
"388","5c87b944faadd80015a71576","animate","bleached","BRISPY","1","2"
"389","5c87b944faadd80015a71576","animate","bleached","LARPY","1","1"
"390","6150e5601a0e7a3fbcfb9bfb","animate","bleached","DAXY","1","3"
"391","6150e5601a0e7a3fbcfb9bfb","animate","bleached","WILPY","1","3"
"392","6150e5601a0e7a3fbcfb9bfb","animate","bleached","SPOOVY","1","2"
"393","6150e5601a0e7a3fbcfb9bfb","animate","bleached","TROBY","1","1"
"394","6150e5601a0e7a3fbcfb9bfb","animate","bleached","BRISPY","1","2"
"395","6150e5601a0e7a3fbcfb9bfb","animate","bleached","LARPY","1","1"
"396","5c7d4bd96babcb000184fe7e","animate","bleached","DAXY","1","2"
"397","5c7d4bd96babcb000184fe7e","animate","bleached","TROBY","1","3"
"398","5c7d4bd96babcb000184fe7e","animate","bleached","BRISPY","1","4"
"399","5c7d4bd96babcb000184fe7e","animate","bleached","LARPY","1","2"
"400","63d3fb0367f25518af752d55","animate","bleached","DAXY","1","2"
"401","63d3fb0367f25518af752d55","animate","bleached","WILPY","1","1"
"402","63d3fb0367f25518af752d55","animate","bleached","SPOOVY","1","3"
"403","63d3fb0367f25518af752d55","animate","bleached","TROBY","1","2"
"404","63d3fb0367f25518af752d55","animate","bleached","BRISPY","1","3"
"405","63d3fb0367f25518af752d55","animate","bleached","LARPY","1","2"
"406","5f18876f1096dd0804710dc0","animate","bleached","DAXY","1","2"
"407","5f18876f1096dd0804710dc0","animate","bleached","WILPY","1","3"
"408","5f18876f1096dd0804710dc0","animate","bleached","SPOOVY","1","2"
"409","5f18876f1096dd0804710dc0","animate","bleached","TROBY","1","1"
"410","5f18876f1096dd0804710dc0","animate","bleached","BRISPY","1","3"
"411","6310e6dab83013f228bc121a","animate","bleached","DAXY","1","2"
"412","6310e6dab83013f228bc121a","animate","bleached","WILPY","1","2"
"413","6310e6dab83013f228bc121a","animate","bleached","SPOOVY","1","3"
"414","6310e6dab83013f228bc121a","animate","bleached","TROBY","1","1"
"415","6310e6dab83013f228bc121a","animate","bleached","BRISPY","1","3"
"416","60fd8026f92207ceba5fe793","animate","bleached","DAXY","1","2"
"417","60fd8026f92207ceba5fe793","animate","bleached","WILPY","1","1"
"418","60fd8026f92207ceba5fe793","animate","bleached","SPOOVY","1","2"
"419","60fd8026f92207ceba5fe793","animate","bleached","BRISPY","1","2"
"420","607184500f0f361d7c1d48e1","animate","bleached","DAXY","1","2"
"421","607184500f0f361d7c1d48e1","animate","bleached","WILPY","1","2"
"422","607184500f0f361d7c1d48e1","animate","bleached","SPOOVY","1","2"
"423","607184500f0f361d7c1d48e1","animate","bleached","TROBY","1","2"
"424","607184500f0f361d7c1d48e1","animate","bleached","BRISPY","1","1"
"425","5df34f16dc853522937c6653","animate","bleached","DAXY","1","2"
"426","5df34f16dc853522937c6653","animate","bleached","WILPY","1","2"
"427","5df34f16dc853522937c6653","animate","bleached","SPOOVY","1","2"
"428","5df34f16dc853522937c6653","animate","bleached","TROBY","1","1"
"429","5df34f16dc853522937c6653","animate","bleached","BRISPY","1","2"
"430","5df34f16dc853522937c6653","animate","bleached","LARPY","1","2"
"431","610e575e4c25eb325fb57ea7","animate","bleached","DAXY","1","3"
"432","610e575e4c25eb325fb57ea7","animate","bleached","SPOOVY","1","3"
"433","610e575e4c25eb325fb57ea7","animate","bleached","TROBY","1","3"
"434","610e575e4c25eb325fb57ea7","animate","bleached","BRISPY","1","3"
"435","58fdcd2be219d00001ee5aa0","animate","bleached","DAXY","1","2"
"436","58fdcd2be219d00001ee5aa0","animate","bleached","WILPY","1","2"
"437","58fdcd2be219d00001ee5aa0","animate","bleached","TROBY","1","2"
"438","58fdcd2be219d00001ee5aa0","animate","bleached","BRISPY","1","2"
"439","58fdcd2be219d00001ee5aa0","animate","bleached","LARPY","1","2"
"440","63d1e795b7b8adbb862dfaf1","animate","bleached","DAXY","1","3"
"441","63d1e795b7b8adbb862dfaf1","animate","bleached","WILPY","1","3"
"442","63d1e795b7b8adbb862dfaf1","animate","bleached","SPOOVY","1","3"
"443","63d1e795b7b8adbb862dfaf1","animate","bleached","TROBY","1","3"
"444","63d1e795b7b8adbb862dfaf1","animate","bleached","BRISPY","1","2"
"445","63d1e795b7b8adbb862dfaf1","animate","bleached","LARPY","1","2"
"446","5e14de687d9adf000b603402","animate","bleached","DAXY","1","2"
"447","5e14de687d9adf000b603402","animate","bleached","WILPY","1","1"
"448","5e14de687d9adf000b603402","animate","bleached","SPOOVY","1","1"
"449","5e14de687d9adf000b603402","animate","bleached","TROBY","1","1"
"450","5e14de687d9adf000b603402","animate","bleached","BRISPY","1","1"
"451","5e14de687d9adf000b603402","animate","bleached","LARPY","1","1"
"452","6101555460885dc993940821","animate","bleached","DAXY","1","3"
"453","6101555460885dc993940821","animate","bleached","SPOOVY","1","2"
"454","6101555460885dc993940821","animate","bleached","TROBY","1","1"
"455","6101555460885dc993940821","animate","bleached","BRISPY","1","2"
"456","6101555460885dc993940821","animate","bleached","LARPY","1","2"
"457","5d209dad84b46c000177a659","animate","bleached","WILPY","1","1"
"458","5d209dad84b46c000177a659","animate","bleached","SPOOVY","1","2"
"459","5d209dad84b46c000177a659","animate","bleached","TROBY","1","1"
"460","5d209dad84b46c000177a659","animate","bleached","BRISPY","1","2"
"461","5d209dad84b46c000177a659","animate","bleached","LARPY","1","2"
"462","5f1c6f60ed2efa4ff67399f4","animate","bleached","DAXY","1","1"
"463","5f1c6f60ed2efa4ff67399f4","animate","bleached","WILPY","1","2"
"464","5f1c6f60ed2efa4ff67399f4","animate","bleached","SPOOVY","1","1"
"465","5f1c6f60ed2efa4ff67399f4","animate","bleached","TROBY","1","1"
"466","5f1c6f60ed2efa4ff67399f4","animate","bleached","BRISPY","1","1"
"467","5f1c6f60ed2efa4ff67399f4","animate","bleached","LARPY","1","1"
"468","606f277cdd257dea5536d322","animate","bleached","DAXY","1","2"
"469","606f277cdd257dea5536d322","animate","bleached","WILPY","1","1"
"470","606f277cdd257dea5536d322","animate","bleached","SPOOVY","1","2"
"471","606f277cdd257dea5536d322","animate","bleached","TROBY","1","2"
"472","606f277cdd257dea5536d322","animate","bleached","BRISPY","1","2"
"473","606f277cdd257dea5536d322","animate","bleached","LARPY","1","2"
"474","5c762ce8eda5da001662be0b","animate","lexical","DAXY","1","2"
"475","5c762ce8eda5da001662be0b","animate","lexical","WILPY","1","2"
"476","5c762ce8eda5da001662be0b","animate","lexical","SPOOVY","1","3"
"477","5c762ce8eda5da001662be0b","animate","lexical","TROBY","1","1"
"478","5c762ce8eda5da001662be0b","animate","lexical","BRISPY","1","3"
"479","5c762ce8eda5da001662be0b","animate","lexical","LARPY","1","3"
"480","63e546e24eee3ecb827d167b","animate","lexical","DAXY","1","2"
"481","63e546e24eee3ecb827d167b","animate","lexical","WILPY","1","2"
"482","63e546e24eee3ecb827d167b","animate","lexical","SPOOVY","1","2"
"483","63e546e24eee3ecb827d167b","animate","lexical","TROBY","1","2"
"484","63e546e24eee3ecb827d167b","animate","lexical","BRISPY","1","3"
"485","63e546e24eee3ecb827d167b","animate","lexical","LARPY","1","1"
"486","5d60d34008ff870016878a6d","animate","lexical","DAXY","1","1"
"487","5d60d34008ff870016878a6d","animate","lexical","WILPY","1","2"
"488","5d60d34008ff870016878a6d","animate","lexical","SPOOVY","1","2"
"489","5d60d34008ff870016878a6d","animate","lexical","TROBY","1","2"
"490","5d60d34008ff870016878a6d","animate","lexical","BRISPY","1","2"
"491","63ed4f817c0e048c31b9dbd6","animate","lexical","DAXY","1","3"
"492","63ed4f817c0e048c31b9dbd6","animate","lexical","SPOOVY","1","4"
"493","63ed4f817c0e048c31b9dbd6","animate","lexical","TROBY","1","2"
"494","63ed4f817c0e048c31b9dbd6","animate","lexical","BRISPY","1","2"
"495","63ed4f817c0e048c31b9dbd6","animate","lexical","LARPY","1","1"
"496","5c50b130d5172600019f156f","animate","lexical","DAXY","1","1"
"497","5c50b130d5172600019f156f","animate","lexical","WILPY","1","2"
"498","5c50b130d5172600019f156f","animate","lexical","SPOOVY","1","1"
"499","5c50b130d5172600019f156f","animate","lexical","TROBY","1","1"
"500","5c50b130d5172600019f156f","animate","lexical","BRISPY","1","2"
"501","5c50b130d5172600019f156f","animate","lexical","LARPY","1","1"
"502","63e7f35acaaee8a07542a249","animate","lexical","DAXY","1","2"
"503","63e7f35acaaee8a07542a249","animate","lexical","WILPY","1","2"
"504","63e7f35acaaee8a07542a249","animate","lexical","SPOOVY","1","2"
"505","63e7f35acaaee8a07542a249","animate","lexical","TROBY","1","1"
"506","63e7f35acaaee8a07542a249","animate","lexical","BRISPY","1","3"
"507","5d95738ef9e579001dda0e08","animate","lexical","DAXY","1","2"
"508","5d95738ef9e579001dda0e08","animate","lexical","SPOOVY","1","2"
"509","5d95738ef9e579001dda0e08","animate","lexical","TROBY","1","2"
"510","5d95738ef9e579001dda0e08","animate","lexical","BRISPY","1","2"
"511","5d95738ef9e579001dda0e08","animate","lexical","LARPY","1","1"
"512","63e52e5bc075451170259828","animate","lexical","DAXY","1","2"
"513","63e52e5bc075451170259828","animate","lexical","WILPY","1","2"
"514","63e52e5bc075451170259828","animate","lexical","SPOOVY","1","2"
"515","63e52e5bc075451170259828","animate","lexical","TROBY","1","2"
"516","63e52e5bc075451170259828","animate","lexical","BRISPY","1","3"
"517","63e52e5bc075451170259828","animate","lexical","LARPY","1","3"
"518","5e6003da868950348ea8cdec","animate","lexical","DAXY","1","1"
"519","5e6003da868950348ea8cdec","animate","lexical","WILPY","1","2"
"520","5e6003da868950348ea8cdec","animate","lexical","SPOOVY","1","2"
"521","5e6003da868950348ea8cdec","animate","lexical","TROBY","1","1"
"522","5e6003da868950348ea8cdec","animate","lexical","BRISPY","1","1"
"523","5e6003da868950348ea8cdec","animate","lexical","LARPY","1","2"
"524","5f56b1483e63a411d99a0f01","animate","lexical","DAXY","1","2"
"525","5f56b1483e63a411d99a0f01","animate","lexical","WILPY","1","3"
"526","5f56b1483e63a411d99a0f01","animate","lexical","SPOOVY","1","3"
"527","5f56b1483e63a411d99a0f01","animate","lexical","TROBY","1","3"
"528","5f56b1483e63a411d99a0f01","animate","lexical","BRISPY","1","3"
"529","5f56b1483e63a411d99a0f01","animate","lexical","LARPY","1","1"
"530","5871353dd6df7000018746ca","animate","lexical","DAXY","1","1"
"531","5871353dd6df7000018746ca","animate","lexical","WILPY","1","2"
"532","5871353dd6df7000018746ca","animate","lexical","SPOOVY","1","2"
"533","5871353dd6df7000018746ca","animate","lexical","TROBY","1","2"
"534","5871353dd6df7000018746ca","animate","lexical","BRISPY","1","3"
"535","5871353dd6df7000018746ca","animate","lexical","LARPY","1","1"
"536","5c46aba95aca820001f7cbbc","animate","lexical","DAXY","1","3"
"537","5c46aba95aca820001f7cbbc","animate","lexical","WILPY","1","3"
"538","5c46aba95aca820001f7cbbc","animate","lexical","SPOOVY","1","3"
"539","5c46aba95aca820001f7cbbc","animate","lexical","TROBY","1","3"
"540","5c46aba95aca820001f7cbbc","animate","lexical","BRISPY","1","3"
"541","6393a08fff31ea48f8ca7096","animate","lexical","WILPY","1","2"
"542","6393a08fff31ea48f8ca7096","animate","lexical","SPOOVY","1","3"
"543","6393a08fff31ea48f8ca7096","animate","lexical","TROBY","1","2"
"544","6393a08fff31ea48f8ca7096","animate","lexical","BRISPY","1","3"
"545","5a26178cb4a5de00011aef56","animate","lexical","WILPY","1","1"
"546","5a26178cb4a5de00011aef56","animate","lexical","SPOOVY","1","2"
"547","5a26178cb4a5de00011aef56","animate","lexical","TROBY","1","1"
"548","5a26178cb4a5de00011aef56","animate","lexical","BRISPY","1","2"
"549","63ea8896e94df510f36b9238","animate","lexical","DAXY","1","3"
"550","63ea8896e94df510f36b9238","animate","lexical","WILPY","1","3"
"551","63ea8896e94df510f36b9238","animate","lexical","SPOOVY","1","3"
"552","63ea8896e94df510f36b9238","animate","lexical","TROBY","1","3"
"553","63ea8896e94df510f36b9238","animate","lexical","BRISPY","1","3"
"554","63ea8896e94df510f36b9238","animate","lexical","LARPY","1","1"
"555","5db54b75a3df85000edfa2cf","animate","lexical","DAXY","1","1"
"556","5db54b75a3df85000edfa2cf","animate","lexical","WILPY","1","1"
"557","5e377e7147f5527223aee301","animate","lexical","DAXY","1","1"
"558","5e377e7147f5527223aee301","animate","lexical","SPOOVY","1","3"
"559","5e377e7147f5527223aee301","animate","lexical","TROBY","1","2"
"560","5e377e7147f5527223aee301","animate","lexical","BRISPY","1","2"
"561","58d3c97d42648b0001f21cc4","animate","lexical","TROBY","1","4"
"562","58d3c97d42648b0001f21cc4","animate","lexical","BRISPY","1","2"
"563","58d3c97d42648b0001f21cc4","animate","lexical","LARPY","1","3"
"564","5cb19d5777375f0016f32030","animate","lexical","WILPY","1","3"
"565","5cb19d5777375f0016f32030","animate","lexical","SPOOVY","1","3"
"566","5cb19d5777375f0016f32030","animate","lexical","TROBY","1","2"
"567","5cb19d5777375f0016f32030","animate","lexical","BRISPY","1","3"
"568","60036f93535f9a442ef25df9","animate","lexical","DAXY","1","4"
"569","60036f93535f9a442ef25df9","animate","lexical","WILPY","1","4"
"570","60036f93535f9a442ef25df9","animate","lexical","SPOOVY","1","2"
"571","60036f93535f9a442ef25df9","animate","lexical","TROBY","1","4"
"572","60036f93535f9a442ef25df9","animate","lexical","BRISPY","1","2"
"573","6058e58ad1de5339825e2ec6","animate","lexical","DAXY","1","3"
"574","6058e58ad1de5339825e2ec6","animate","lexical","WILPY","1","3"
"575","6058e58ad1de5339825e2ec6","animate","lexical","SPOOVY","1","4"
"576","6058e58ad1de5339825e2ec6","animate","lexical","TROBY","1","3"
"577","6058e58ad1de5339825e2ec6","animate","lexical","BRISPY","1","4"
"578","6058e58ad1de5339825e2ec6","animate","lexical","LARPY","1","1"
"579","5a779c1daa46dd00016b23df","animate","lexical","DAXY","1","2"
"580","5a779c1daa46dd00016b23df","animate","lexical","WILPY","1","2"
"581","5a779c1daa46dd00016b23df","animate","lexical","SPOOVY","1","3"
"582","5a779c1daa46dd00016b23df","animate","lexical","TROBY","1","1"
"583","5a779c1daa46dd00016b23df","animate","lexical","BRISPY","1","1"
"584","5a779c1daa46dd00016b23df","animate","lexical","LARPY","1","2"
"585","62e3ff70c659e13e1ddf3048","animate","lexical","DAXY","1","2"
"586","62e3ff70c659e13e1ddf3048","animate","lexical","WILPY","1","2"
"587","62e3ff70c659e13e1ddf3048","animate","lexical","SPOOVY","1","2"
"588","62e3ff70c659e13e1ddf3048","animate","lexical","TROBY","1","2"
"589","62e3ff70c659e13e1ddf3048","animate","lexical","BRISPY","1","3"
"590","5e289b3d335f7007aed8886b","animate","lexical","DAXY","1","2"
"591","5e289b3d335f7007aed8886b","animate","lexical","WILPY","1","3"
"592","5e289b3d335f7007aed8886b","animate","lexical","SPOOVY","1","3"
"593","5e289b3d335f7007aed8886b","animate","lexical","TROBY","1","2"
"594","5e289b3d335f7007aed8886b","animate","lexical","BRISPY","1","4"
"595","5e289b3d335f7007aed8886b","animate","lexical","LARPY","1","1"
"596","5e78c7f1e9504104041a727a","animate","lexical","DAXY","1","3"
"597","5e78c7f1e9504104041a727a","animate","lexical","WILPY","1","3"
"598","5e78c7f1e9504104041a727a","animate","lexical","SPOOVY","1","2"
"599","5e78c7f1e9504104041a727a","animate","lexical","TROBY","1","1"
"600","5e78c7f1e9504104041a727a","animate","lexical","BRISPY","1","3"
"601","5c16c04cd0194b0001e693f0","animate","lexical","DAXY","1","2"
"602","5c16c04cd0194b0001e693f0","animate","lexical","SPOOVY","1","2"
"603","5c16c04cd0194b0001e693f0","animate","lexical","TROBY","1","2"
"604","5c16c04cd0194b0001e693f0","animate","lexical","BRISPY","1","3"
"605","63d3fb4ab5234b33289e0a01","animate","lexical","DAXY","1","1"
"606","63d3fb4ab5234b33289e0a01","animate","lexical","WILPY","1","3"
"607","63d3fb4ab5234b33289e0a01","animate","lexical","SPOOVY","1","1"
"608","63d3fb4ab5234b33289e0a01","animate","lexical","TROBY","1","2"
"609","63d3fb4ab5234b33289e0a01","animate","lexical","BRISPY","1","3"
"610","63ea414c6ae63a1b1cf8b7d2","animate","lexical","DAXY","1","3"
"611","63ea414c6ae63a1b1cf8b7d2","animate","lexical","WILPY","1","4"
"612","63ea414c6ae63a1b1cf8b7d2","animate","lexical","SPOOVY","1","3"
"613","63ea414c6ae63a1b1cf8b7d2","animate","lexical","TROBY","1","4"
"614","63ea414c6ae63a1b1cf8b7d2","animate","lexical","BRISPY","1","4"
"615","63da666c15e119dc0494d55b","animate","lexical","DAXY","1","1"
"616","63da666c15e119dc0494d55b","animate","lexical","WILPY","1","3"
"617","63da666c15e119dc0494d55b","animate","lexical","SPOOVY","1","1"
"618","63da666c15e119dc0494d55b","animate","lexical","TROBY","1","2"
"619","63da666c15e119dc0494d55b","animate","lexical","BRISPY","1","4"
"620","63da666c15e119dc0494d55b","animate","lexical","LARPY","1","1"
"621","597b39512351f1000158fcda","animate","lexical","WILPY","1","2"
"622","597b39512351f1000158fcda","animate","lexical","SPOOVY","1","3"
"623","597b39512351f1000158fcda","animate","lexical","TROBY","1","3"
"624","597b39512351f1000158fcda","animate","lexical","BRISPY","1","2"
"625","597b39512351f1000158fcda","animate","lexical","LARPY","1","2"
"626","63ed055f8544b95881b99915","animate","lexical","SPOOVY","1","1"
"627","63ed055f8544b95881b99915","animate","lexical","TROBY","1","3"
"628","610d02f9c74aa6eb0b2d5120","animate","lexical","DAXY","1","3"
"629","610d02f9c74aa6eb0b2d5120","animate","lexical","WILPY","1","4"
"630","610d02f9c74aa6eb0b2d5120","animate","lexical","SPOOVY","1","4"
"631","610d02f9c74aa6eb0b2d5120","animate","lexical","TROBY","1","2"
"632","610d02f9c74aa6eb0b2d5120","animate","lexical","BRISPY","1","4"
"633","610d02f9c74aa6eb0b2d5120","animate","lexical","LARPY","1","2"
"634","61471e9f6eee16034dd4d303","animate","lexical","WILPY","1","2"
"635","61471e9f6eee16034dd4d303","animate","lexical","SPOOVY","1","2"
"636","61471e9f6eee16034dd4d303","animate","lexical","TROBY","1","2"
"637","61471e9f6eee16034dd4d303","animate","lexical","BRISPY","1","2"
"638","63d438b70c79c5e4ceef6b93","animate","lexical","WILPY","1","3"
"639","63d438b70c79c5e4ceef6b93","animate","lexical","SPOOVY","1","2"
"640","63d438b70c79c5e4ceef6b93","animate","lexical","TROBY","1","3"
"641","63d438b70c79c5e4ceef6b93","animate","lexical","BRISPY","1","3"
"642","5d35a20f51d88600197cb092","animate","lexical","DAXY","1","2"
"643","5d35a20f51d88600197cb092","animate","lexical","WILPY","1","2"
"644","5d35a20f51d88600197cb092","animate","lexical","SPOOVY","1","3"
"645","5d35a20f51d88600197cb092","animate","lexical","TROBY","1","2"
"646","5d35a20f51d88600197cb092","animate","lexical","BRISPY","1","3"
"647","5d35a20f51d88600197cb092","animate","lexical","LARPY","1","1"
"648","62aa62814d34a177286f4aff","animate","lexical","WILPY","1","3"
"649","62aa62814d34a177286f4aff","animate","lexical","SPOOVY","1","4"
"650","62aa62814d34a177286f4aff","animate","lexical","TROBY","1","3"
"651","62aa62814d34a177286f4aff","animate","lexical","BRISPY","1","4"
"652","62aa62814d34a177286f4aff","animate","lexical","LARPY","1","2"
"653","60fe0615c69fb26f1bade093","animate","lexical","WILPY","1","3"
"654","60fe0615c69fb26f1bade093","animate","lexical","SPOOVY","1","3"
"655","60fe0615c69fb26f1bade093","animate","lexical","TROBY","1","4"
"656","60fe0615c69fb26f1bade093","animate","lexical","BRISPY","1","4"
"657","60fe0615c69fb26f1bade093","animate","lexical","LARPY","1","2"
"658","5f5c395d2074a441f5e4c077","animate","lexical","WILPY","1","2"
"659","5f5c395d2074a441f5e4c077","animate","lexical","SPOOVY","1","2"
"660","5f5c395d2074a441f5e4c077","animate","lexical","TROBY","1","1"
"661","5f5c395d2074a441f5e4c077","animate","lexical","BRISPY","1","4"
"662","5ca59376613eb10016b6ecd9","animate","lexical","DAXY","1","2"
"663","5ca59376613eb10016b6ecd9","animate","lexical","WILPY","1","2"
"664","5ca59376613eb10016b6ecd9","animate","lexical","SPOOVY","1","2"
"665","5ca59376613eb10016b6ecd9","animate","lexical","BRISPY","1","3"
"666","615c7a846292fafd02aa0080","animate","lexical","DAXY","1","3"
"667","615c7a846292fafd02aa0080","animate","lexical","WILPY","1","2"
"668","615c7a846292fafd02aa0080","animate","lexical","SPOOVY","1","3"
"669","615c7a846292fafd02aa0080","animate","lexical","TROBY","1","1"
"670","615c7a846292fafd02aa0080","animate","lexical","BRISPY","1","3"
"671","615c7a846292fafd02aa0080","animate","lexical","LARPY","1","2"
