"","prolific_id","animacy_condtion","frame_content_condition","type","word_col","answers"
"1","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 1","DAXY","2"
"2","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 2","DAXY","2"
"3","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 3","DAXY","1"
"4","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 4","DAXY","2"
"5","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 1","WILPY","2"
"6","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 2","WILPY","2"
"7","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 3","WILPY","1"
"8","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 4","WILPY","1"
"9","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 1","BRISPY","2"
"10","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 2","BRISPY","2"
"11","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","BRISPY","1"
"12","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 3","BRISPY","2"
"13","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","BRISPY","1"
"14","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 4","BRISPY","2"
"15","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 1","SPOOVY","2"
"16","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"17","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 2","SPOOVY","2"
"18","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"19","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 3","SPOOVY","2"
"20","5dc635c5b1cdc24946d210e0","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"21","5dc635c5b1cdc24946d210e0","inanimate","lexical","Confidence 4","SPOOVY","3"
"22","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","DAXY","1"
"23","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","DAXY","1"
"24","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","DAXY","2"
"25","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","DAXY","1"
"26","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","DAXY","2"
"27","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","DAXY","1"
"28","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","DAXY","1"
"29","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","WILPY","1"
"30","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","WILPY","1"
"31","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","WILPY","2"
"32","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","WILPY","1"
"33","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","WILPY","3"
"34","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","WILPY","1"
"35","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","WILPY","4"
"36","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","BRISPY","1"
"37","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","BRISPY","1"
"38","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","BRISPY","1"
"39","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","BRISPY","1"
"40","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","BRISPY","4"
"41","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","BRISPY","1"
"42","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","BRISPY","4"
"43","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 1","SPOOVY","1"
"44","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"45","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 2","SPOOVY","2"
"46","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"47","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 3","SPOOVY","2"
"48","5f7f239e9b204e05b6c36538","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"49","5f7f239e9b204e05b6c36538","inanimate","lexical","Confidence 4","SPOOVY","3"
"50","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","DAXY","1"
"51","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","DAXY","1"
"52","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","DAXY","2"
"53","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","DAXY","1"
"54","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","DAXY","1"
"55","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","DAXY","1"
"56","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","DAXY","2"
"57","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","WILPY","1"
"58","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","WILPY","1"
"59","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","WILPY","1"
"60","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","WILPY","1"
"61","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","BRISPY","1"
"62","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","BRISPY","1"
"63","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","BRISPY","1"
"64","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","BRISPY","1"
"65","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","BRISPY","2"
"66","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","BRISPY","1"
"67","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","BRISPY","3"
"68","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 1","SPOOVY","1"
"69","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"70","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 2","SPOOVY","1"
"71","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"72","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 3","SPOOVY","2"
"73","5f4a5983a08b215d74d2cd99","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"74","5f4a5983a08b215d74d2cd99","inanimate","lexical","Confidence 4","SPOOVY","3"
"75","5be76e59d153f500019a700c","inanimate","lexical","Emotion Adj?","DAXY","1"
"76","5be76e59d153f500019a700c","inanimate","lexical","Confidence 1","DAXY","3"
"77","5be76e59d153f500019a700c","inanimate","lexical","Confidence 2","DAXY","2"
"78","5be76e59d153f500019a700c","inanimate","lexical","Confidence 3","DAXY","2"
"79","5be76e59d153f500019a700c","inanimate","lexical","Confidence 4","DAXY","2"
"80","5be76e59d153f500019a700c","inanimate","lexical","Confidence 1","WILPY","1"
"81","5be76e59d153f500019a700c","inanimate","lexical","Emotion Adj?","WILPY","1"
"82","5be76e59d153f500019a700c","inanimate","lexical","Confidence 2","WILPY","1"
"83","5be76e59d153f500019a700c","inanimate","lexical","Emotion Adj?","WILPY","1"
"84","5be76e59d153f500019a700c","inanimate","lexical","Confidence 3","WILPY","1"
"85","5be76e59d153f500019a700c","inanimate","lexical","Emotion Adj?","WILPY","1"
"86","5be76e59d153f500019a700c","inanimate","lexical","Confidence 4","WILPY","3"
"87","5be76e59d153f500019a700c","inanimate","lexical","Confidence 1","BRISPY","2"
"88","5be76e59d153f500019a700c","inanimate","lexical","Confidence 2","BRISPY","2"
"89","5be76e59d153f500019a700c","inanimate","lexical","Confidence 3","BRISPY","2"
"90","5be76e59d153f500019a700c","inanimate","lexical","Confidence 4","BRISPY","2"
"91","5be76e59d153f500019a700c","inanimate","lexical","Confidence 1","SPOOVY","2"
"92","5be76e59d153f500019a700c","inanimate","lexical","Confidence 2","SPOOVY","2"
"93","5be76e59d153f500019a700c","inanimate","lexical","Confidence 3","SPOOVY","2"
"94","5be76e59d153f500019a700c","inanimate","lexical","Confidence 4","SPOOVY","2"
"95","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 1","DAXY","1"
"96","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 2","DAXY","2"
"97","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","DAXY","1"
"98","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 3","DAXY","3"
"99","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","DAXY","1"
"100","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 4","DAXY","4"
"101","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 1","WILPY","2"
"102","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","WILPY","1"
"103","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 2","WILPY","3"
"104","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","WILPY","1"
"105","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 3","WILPY","3"
"106","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","WILPY","1"
"107","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 4","WILPY","4"
"108","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 1","BRISPY","2"
"109","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","BRISPY","1"
"110","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 2","BRISPY","2"
"111","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","BRISPY","1"
"112","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 3","BRISPY","2"
"113","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","BRISPY","1"
"114","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 4","BRISPY","2"
"115","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 1","SPOOVY","1"
"116","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"117","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 2","SPOOVY","2"
"118","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"119","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 3","SPOOVY","3"
"120","6365740d110a1d4e1c79cfac","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"121","6365740d110a1d4e1c79cfac","inanimate","lexical","Confidence 4","SPOOVY","2"
"122","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 1","DAXY","1"
"123","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 2","DAXY","1"
"124","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 3","DAXY","1"
"125","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 4","DAXY","3"
"126","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 1","WILPY","1"
"127","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 2","WILPY","1"
"128","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 3","WILPY","2"
"129","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 4","WILPY","1"
"130","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 1","BRISPY","2"
"131","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 2","BRISPY","1"
"132","5f992a860fbcaa247cb2750f","inanimate","lexical","Emotion Adj?","BRISPY","1"
"133","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 3","BRISPY","1"
"134","5f992a860fbcaa247cb2750f","inanimate","lexical","Emotion Adj?","BRISPY","1"
"135","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 4","BRISPY","2"
"136","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 1","SPOOVY","1"
"137","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 2","SPOOVY","1"
"138","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 3","SPOOVY","1"
"139","5f992a860fbcaa247cb2750f","inanimate","lexical","Confidence 4","SPOOVY","2"
"140","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 1","DAXY","2"
"141","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 2","DAXY","2"
"142","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 3","DAXY","1"
"143","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 4","DAXY","1"
"144","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 1","WILPY","1"
"145","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 2","WILPY","1"
"146","5d2fc33c3af1410018f872ae","inanimate","lexical","Emotion Adj?","WILPY","1"
"147","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 3","WILPY","1"
"148","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 4","WILPY","2"
"149","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 1","BRISPY","1"
"150","5d2fc33c3af1410018f872ae","inanimate","lexical","Emotion Adj?","BRISPY","1"
"151","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 2","BRISPY","1"
"152","5d2fc33c3af1410018f872ae","inanimate","lexical","Emotion Adj?","BRISPY","1"
"153","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 3","BRISPY","4"
"154","5d2fc33c3af1410018f872ae","inanimate","lexical","Emotion Adj?","BRISPY","1"
"155","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 4","BRISPY","4"
"156","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 1","SPOOVY","2"
"157","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 2","SPOOVY","2"
"158","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 3","SPOOVY","1"
"159","5d2fc33c3af1410018f872ae","inanimate","lexical","Confidence 4","SPOOVY","1"
"160","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 1","DAXY","3"
"161","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 2","DAXY","2"
"162","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 3","DAXY","2"
"163","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 4","DAXY","3"
"164","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 1","WILPY","2"
"165","60873580bff5d1a4e37d14d2","inanimate","lexical","Emotion Adj?","WILPY","1"
"166","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 2","WILPY","3"
"167","60873580bff5d1a4e37d14d2","inanimate","lexical","Emotion Adj?","WILPY","1"
"168","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 3","WILPY","4"
"169","60873580bff5d1a4e37d14d2","inanimate","lexical","Emotion Adj?","WILPY","1"
"170","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 4","WILPY","4"
"171","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 1","BRISPY","3"
"172","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 2","BRISPY","2"
"173","60873580bff5d1a4e37d14d2","inanimate","lexical","Emotion Adj?","BRISPY","1"
"174","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 3","BRISPY","3"
"175","60873580bff5d1a4e37d14d2","inanimate","lexical","Emotion Adj?","BRISPY","1"
"176","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 4","BRISPY","4"
"177","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 1","SPOOVY","4"
"178","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 2","SPOOVY","3"
"179","60873580bff5d1a4e37d14d2","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"180","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 3","SPOOVY","4"
"181","60873580bff5d1a4e37d14d2","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"182","60873580bff5d1a4e37d14d2","inanimate","lexical","Confidence 4","SPOOVY","4"
"183","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 1","DAXY","1"
"184","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","DAXY","1"
"185","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 2","DAXY","1"
"186","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 3","DAXY","2"
"187","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","DAXY","1"
"188","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 4","DAXY","2"
"189","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 1","WILPY","1"
"190","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","WILPY","1"
"191","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 2","WILPY","2"
"192","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","WILPY","1"
"193","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 3","WILPY","3"
"194","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","WILPY","1"
"195","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 4","WILPY","3"
"196","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 1","BRISPY","1"
"197","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","BRISPY","1"
"198","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 2","BRISPY","1"
"199","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","BRISPY","1"
"200","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 3","BRISPY","2"
"201","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","BRISPY","1"
"202","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 4","BRISPY","3"
"203","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 1","SPOOVY","1"
"204","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"205","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 2","SPOOVY","2"
"206","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"207","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 3","SPOOVY","2"
"208","5dd29e4e2274972a5d4ada96","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"209","5dd29e4e2274972a5d4ada96","inanimate","lexical","Confidence 4","SPOOVY","2"
"210","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 1","DAXY","1"
"211","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 2","DAXY","1"
"212","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 3","DAXY","1"
"213","5ed56b77ff7d880eff84d708","inanimate","lexical","Emotion Adj?","DAXY","1"
"214","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 4","DAXY","1"
"215","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 1","WILPY","1"
"216","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 2","WILPY","1"
"217","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 3","WILPY","1"
"218","5ed56b77ff7d880eff84d708","inanimate","lexical","Emotion Adj?","WILPY","1"
"219","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 4","WILPY","1"
"220","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 1","BRISPY","1"
"221","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 2","BRISPY","1"
"222","5ed56b77ff7d880eff84d708","inanimate","lexical","Emotion Adj?","BRISPY","1"
"223","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 3","BRISPY","1"
"224","5ed56b77ff7d880eff84d708","inanimate","lexical","Emotion Adj?","BRISPY","1"
"225","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 4","BRISPY","1"
"226","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 1","SPOOVY","1"
"227","5ed56b77ff7d880eff84d708","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"228","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 2","SPOOVY","1"
"229","5ed56b77ff7d880eff84d708","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"230","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 3","SPOOVY","1"
"231","5ed56b77ff7d880eff84d708","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"232","5ed56b77ff7d880eff84d708","inanimate","lexical","Confidence 4","SPOOVY","1"
"233","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 1","DAXY","2"
"234","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","DAXY","1"
"235","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 2","DAXY","2"
"236","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","DAXY","1"
"237","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 3","DAXY","2"
"238","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","DAXY","1"
"239","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 4","DAXY","3"
"240","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 1","WILPY","1"
"241","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","WILPY","1"
"242","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 2","WILPY","2"
"243","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","WILPY","1"
"244","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 3","WILPY","3"
"245","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","WILPY","1"
"246","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 4","WILPY","2"
"247","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 1","BRISPY","2"
"248","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","BRISPY","1"
"249","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 2","BRISPY","2"
"250","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","BRISPY","1"
"251","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 3","BRISPY","2"
"252","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","BRISPY","1"
"253","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 4","BRISPY","3"
"254","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 1","SPOOVY","2"
"255","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"256","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 2","SPOOVY","2"
"257","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"258","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 3","SPOOVY","2"
"259","60aa07ac10464c29f42088d9","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"260","60aa07ac10464c29f42088d9","inanimate","lexical","Confidence 4","SPOOVY","3"
"261","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 1","DAXY","1"
"262","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","DAXY","1"
"263","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 2","DAXY","2"
"264","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","DAXY","1"
"265","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 3","DAXY","2"
"266","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","DAXY","1"
"267","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 4","DAXY","2"
"268","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 1","WILPY","1"
"269","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","WILPY","1"
"270","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 2","WILPY","1"
"271","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","WILPY","1"
"272","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 3","WILPY","1"
"273","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","WILPY","1"
"274","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 4","WILPY","2"
"275","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 1","BRISPY","1"
"276","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 2","BRISPY","1"
"277","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","BRISPY","1"
"278","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 3","BRISPY","2"
"279","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","BRISPY","1"
"280","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 4","BRISPY","1"
"281","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 1","SPOOVY","1"
"282","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"283","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 2","SPOOVY","1"
"284","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"285","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 3","SPOOVY","2"
"286","63bb4a3a48b487f62234debe","inanimate","lexical","Emotion Adj?","SPOOVY","1"
"287","63bb4a3a48b487f62234debe","inanimate","lexical","Confidence 4","SPOOVY","2"
"288","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 1","DAXY","3"
"289","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 2","DAXY","3"
"290","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 3","DAXY","3"
"291","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 4","DAXY","3"
"292","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 1","WILPY","3"
"293","6096ace01e65b3225e84d29f","inanimate","lexical","Emotion Adj?","WILPY","1"
"294","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 2","WILPY","3"
"295","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 3","WILPY","3"
"296","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 4","WILPY","3"
"297","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 1","BRISPY","3"
"298","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 2","BRISPY","3"
"299","6096ace01e65b3225e84d29f","inanimate","lexical","Emotion Adj?","BRISPY","1"
"300","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 3","BRISPY","3"
"301","6096ace01e65b3225e84d29f","inanimate","lexical","Emotion Adj?","BRISPY","1"
"302","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 4","BRISPY","3"
"303","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 1","SPOOVY","3"
"304","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 2","SPOOVY","3"
"305","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 3","SPOOVY","3"
"306","6096ace01e65b3225e84d29f","inanimate","lexical","Confidence 4","SPOOVY","3"
"307","61517b09cb26914ee2b6b731","inanimate","lexical","Confidence 1","DAXY","1"
"308","61517b09cb26914ee2b6b731","inanimate","lexical","Confidence 2","DAXY","1"
